[http-nio-8080-exec-2] INFO       | com.safetynet.safetyAlerts.service.UrlsService               | Lancement de la recherche des personnes rattachées l'adresse: 1509 Culver St (UrlsService.java:59)
[main] TRACE      | org.springframework.core.io.support.PathMatchingResourcePatternResolver | Searching directory [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts] for files matching pattern [C:/Users/ptiqu/Desktop/WorkSpace/P5/safetyAlerts/target/classes/com/safetynet/safetyAlerts/*.class] (PathMatchingResourcePatternResolver.java:795)
[main] TRACE      | org.springframework.core.io.support.PathMatchingResourcePatternResolver | Resolved location pattern [classpath*:com/safetynet/safetyAlerts/*.class] to resources [file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\test-classes\com\safetynet\safetyAlerts\SafetyAlertsApplicationTests.class], file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\SafetyAlertsApplication.class]] (PathMatchingResourcePatternResolver.java:520)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Scanning file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\test-classes\com\safetynet\safetyAlerts\SafetyAlertsApplicationTests.class] (ClassPathScanningCandidateComponentProvider.java:425)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Ignored because not matching any filter: file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\test-classes\com\safetynet\safetyAlerts\SafetyAlertsApplicationTests.class] (ClassPathScanningCandidateComponentProvider.java:447)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Scanning file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\SafetyAlertsApplication.class] (ClassPathScanningCandidateComponentProvider.java:425)
[main] DEBUG      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Identified candidate component class: file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\SafetyAlertsApplication.class] (ClassPathScanningCandidateComponentProvider.java:435)
[main] INFO       | org.springframework.boot.test.context.SpringBootTestContextBootstrapper | Found @SpringBootConfiguration com.safetynet.safetyAlerts.SafetyAlertsApplication for test class com.safetynet.safetyAlerts.dao.MedicalRecordDaoTest (SpringBootTestContextBootstrapper.java:238)
[main] DEBUG      | org.springframework.boot.test.context.SpringBootTestContextBootstrapper | @TestExecutionListeners is not present for class [com.safetynet.safetyAlerts.dao.MedicalRecordDaoTest]: using defaults. (AbstractTestContextBootstrapper.java:124)
[main] INFO       | org.springframework.boot.test.context.SpringBootTestContextBootstrapper | Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener] (AbstractTestContextBootstrapper.java:245)
[main] TRACE      | org.springframework.core.io.support.SpringFactoriesLoader    | Loaded [org.springframework.boot.test.context.DefaultTestExecutionListenersPostProcessor] names: [org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener$PostProcessor] (SpringFactoriesLoader.java:103)
[main] INFO       | org.springframework.boot.test.context.SpringBootTestContextBootstrapper | Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@6075b2d3, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@33abde31, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@997d532, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@273842a6, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@6a969fb8, org.springframework.test.context.support.DirtiesContextTestExecutionListener@7a18e8d, org.springframework.test.context.transaction.TransactionalTestExecutionListener@3028e50e, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@5560bcdf, org.springframework.test.context.event.EventPublishingTestExecutionListener@b558294, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@bb095, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@777c350f, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@27aae97b, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@4c9e38, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@5d1e09bc, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@4bdc8b5d] (AbstractTestContextBootstrapper.java:174)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.test.context.web.ServletTestExecutionListener@6075b2d3 (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@33abde31 (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.test.context.event.ApplicationEventsTestExecutionListener@997d532 (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@273842a6 (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@6a969fb8 (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.test.context.support.DirtiesContextTestExecutionListener@7a18e8d (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.test.context.transaction.TransactionalTestExecutionListener@3028e50e (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@5560bcdf (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.test.context.event.EventPublishingTestExecutionListener@b558294 (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@bb095 (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@777c350f (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@27aae97b (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@4c9e38 (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@5d1e09bc (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@4bdc8b5d (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | beforeTestClass(): class [com.safetynet.safetyAlerts.dao.MedicalRecordDaoTest] (TestContextManager.java:207)
[main] DEBUG      | org.springframework.test.context.support.AbstractDirtiesContextTestExecutionListener | Before test class: context [DefaultTestContext@160396db testClass = MedicalRecordDaoTest, testInstance = [null], testMethod = [null], testException = [null], mergedContextConfiguration = [WebMergedContextConfiguration@7a799159 testClass = MedicalRecordDaoTest, locations = '{}', classes = '{class com.safetynet.safetyAlerts.SafetyAlertsApplication}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{org.springframework.boot.test.context.SpringBootTestContextBootstrapper=true}', contextCustomizers = set[[ImportsContextCustomizer@40ab8a8 key = [org.springframework.boot.test.autoconfigure.web.servlet.MockMvcAutoConfiguration, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcWebClientAutoConfiguration, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcWebDriverAutoConfiguration, org.springframework.boot.autoconfigure.security.oauth2.client.servlet.OAuth2ClientAutoConfiguration, org.springframework.boot.autoconfigure.security.oauth2.resource.servlet.OAuth2ResourceServerAutoConfiguration, org.springframework.boot.autoconfigure.security.servlet.SecurityAutoConfiguration, org.springframework.boot.autoconfigure.security.servlet.SecurityFilterAutoConfiguration, org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcSecurityConfiguration]], org.springframework.boot.test.context.filter.ExcludeFilterContextCustomizer@68ed96ca, org.springframework.boot.test.json.DuplicateJsonObjectContextCustomizerFactory$DuplicateJsonObjectContextCustomizer@54e7391d, org.springframework.boot.test.mock.mockito.MockitoContextCustomizer@0, org.springframework.boot.test.web.client.TestRestTemplateContextCustomizer@33a2499c, org.springframework.boot.test.autoconfigure.actuate.metrics.MetricsExportContextCustomizerFactory$DisableMetricExportContextCustomizer@1e392345, org.springframework.boot.test.autoconfigure.properties.PropertyMappingContextCustomizer@4b3fa0b3, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverContextCustomizerFactory$Customizer@619bd14c, org.springframework.boot.test.context.SpringBootTestArgs@1, org.springframework.boot.test.context.SpringBootTestWebEnvironment@2f7c2f4f], resourceBasePath = 'src/main/webapp', contextLoader = 'org.springframework.boot.test.context.SpringBootContextLoader', parent = [null]], attributes = map['org.springframework.test.context.web.ServletTestExecutionListener.activateListener' -> true]], class annotated with @DirtiesContext [false] with mode [null]. (AbstractDirtiesContextTestExecutionListener.java:143)
[main] TRACE      | org.springframework.test.context.TestContextManager          | prepareTestInstance(): instance [com.safetynet.safetyAlerts.dao.MedicalRecordDaoTest@75b3673] (TestContextManager.java:238)
[main] DEBUG      | org.springframework.test.context.support.TestPropertySourceUtils | Adding inlined properties to environment: {spring.jmx.enabled=false, org.springframework.boot.test.context.SpringBootTestContextBootstrapper=true} (TestPropertySourceUtils.java:273)
[main] TRACE      | org.springframework.core.io.support.SpringFactoriesLoader    | Loaded [org.springframework.boot.logging.LoggingSystemFactory] names: [org.springframework.boot.logging.logback.LogbackLoggingSystem.Factory, org.springframework.boot.logging.log4j2.Log4J2LoggingSystem.Factory, org.springframework.boot.logging.java.JavaLoggingSystem.Factory] (SpringFactoriesLoader.java:103)
[main] TRACE      | org.springframework.beans.BeanUtils                          | No property editor [org.springframework.boot.logging.LogLevelEditor] found for type org.springframework.boot.logging.LogLevel according to 'Editor' suffix convention (BeanUtils.java:583)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoTest          | Starting MedicalRecordDaoTest using Java 11.0.9.1 on DESKTOP-IV3G66P with PID 8704 (started by ptiqu in C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts) (StartupInfoLogger.java:55)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoTest          | No active profile set, falling back to default profiles: default (SpringApplication.java:660)
[main] INFO       | com.safetynet.safetyAlerts.dao.DataDaoImpl                   | Lancement du rapatriement des donnees du Json en cour (DataDaoImpl.java:49)
[main] INFO       | com.safetynet.safetyAlerts.dao.PersonDaoImpl                 | --> SetAllPerson [{ "firstName":"John", "lastName":"Boyd", "address":"1509 Culver St", "city":"Culver", "zip":"97451", "phone":"841-874-6512", "email":"jaboyd@email.com", "firestation":"null", "age":"0", "medicalrecord":"null], { "firstName":"Jacob", "lastName":"Boyd", "address":"1509 Culver St", "city":"Culver", "zip":"97451", "phone":"841-874-6513", "email":"drk@email.com", "firestation":"null", "age":"0", "medicalrecord":"null], { "firstName":"Tenley", "lastName":"Boyd", "address":"1509 Culver St", "city":"Culver", "zip":"97451", "phone":"841-874-6512", "email":"tenz@email.com", "firestation":"null", "age":"0", "medicalrecord":"null], { "firstName":"Roger", "lastName":"Boyd", "address":"1509 Culver St", "city":"Culver", "zip":"97451", "phone":"841-874-6512", "email":"jaboyd@email.com", "firestation":"null", "age":"0", "medicalrecord":"null], { "firstName":"Felicia", "lastName":"Boyd", "address":"1509 Culver St", "city":"Culver", "zip":"97451", "phone":"841-874-6544", "email":"jaboyd@email.com", "firestation":"null", "age":"0", "medicalrecord":"null], { "firstName":"Jonanathan", "lastName":"Marrack", "address":"29 15th St", "city":"Culver", "zip":"97451", "phone":"841-874-6513", "email":"drk@email.com", "firestation":"null", "age":"0", "medicalrecord":"null], { "firstName":"Tessa", "lastName":"Carman", "address":"834 Binoc Ave", "city":"Culver", "zip":"97451", "phone":"841-874-6512", "email":"tenz@email.com", "firestation":"null", "age":"0", "medicalrecord":"null], { "firstName":"Peter", "lastName":"Duncan", "address":"644 Gershwin Cir", "city":"Culver", "zip":"97451", "phone":"841-874-6512", "email":"jaboyd@email.com", "firestation":"null", "age":"0", "medicalrecord":"null], { "firstName":"Foster", "lastName":"Shepard", "address":"748 Townings Dr", "city":"Culver", "zip":"97451", "phone":"841-874-6544", "email":"jaboyd@email.com", "firestation":"null", "age":"0", "medicalrecord":"null], { "firstName":"Tony", "lastName":"Cooper", "address":"112 Steppes Pl", "city":"Culver", "zip":"97451", "phone":"841-874-6874", "email":"tcoop@ymail.com", "firestation":"null", "age":"0", "medicalrecord":"null], { "firstName":"Lily", "lastName":"Cooper", "address":"489 Manchester St", "city":"Culver", "zip":"97451", "phone":"841-874-9845", "email":"lily@email.com", "firestation":"null", "age":"0", "medicalrecord":"null], { "firstName":"Sophia", "lastName":"Zemicks", "address":"892 Downing Ct", "city":"Culver", "zip":"97451", "phone":"841-874-7878", "email":"soph@email.com", "firestation":"null", "age":"0", "medicalrecord":"null], { "firstName":"Warren", "lastName":"Zemicks", "address":"892 Downing Ct", "city":"Culver", "zip":"97451", "phone":"841-874-7512", "email":"ward@email.com", "firestation":"null", "age":"0", "medicalrecord":"null], { "firstName":"Zach", "lastName":"Zemicks", "address":"892 Downing Ct", "city":"Culver", "zip":"97451", "phone":"841-874-7512", "email":"zarc@email.com", "firestation":"null", "age":"0", "medicalrecord":"null], { "firstName":"Reginold", "lastName":"Walker", "address":"908 73rd St", "city":"Culver", "zip":"97451", "phone":"841-874-8547", "email":"reg@email.com", "firestation":"null", "age":"0", "medicalrecord":"null], { "firstName":"Jamie", "lastName":"Peters", "address":"908 73rd St", "city":"Culver", "zip":"97451", "phone":"841-874-7462", "email":"jpeter@email.com", "firestation":"null", "age":"0", "medicalrecord":"null], { "firstName":"Ron", "lastName":"Peters", "address":"112 Steppes Pl", "city":"Culver", "zip":"97451", "phone":"841-874-8888", "email":"jpeter@email.com", "firestation":"null", "age":"0", "medicalrecord":"null], { "firstName":"Allison", "lastName":"Boyd", "address":"112 Steppes Pl", "city":"Culver", "zip":"97451", "phone":"841-874-9888", "email":"aly@imail.com", "firestation":"null", "age":"0", "medicalrecord":"null], { "firstName":"Brian", "lastName":"Stelzer", "address":"947 E. Rose Dr", "city":"Culver", "zip":"97451", "phone":"841-874-7784", "email":"bstel@email.com", "firestation":"null", "age":"0", "medicalrecord":"null], { "firstName":"Shawna", "lastName":"Stelzer", "address":"947 E. Rose Dr", "city":"Culver", "zip":"97451", "phone":"841-874-7784", "email":"ssanw@email.com", "firestation":"null", "age":"0", "medicalrecord":"null], { "firstName":"Kendrik", "lastName":"Stelzer", "address":"947 E. Rose Dr", "city":"Culver", "zip":"97451", "phone":"841-874-7784", "email":"bstel@email.com", "firestation":"null", "age":"0", "medicalrecord":"null], { "firstName":"Clive", "lastName":"Ferguson", "address":"748 Townings Dr", "city":"Culver", "zip":"97451", "phone":"841-874-6741", "email":"clivfd@ymail.com", "firestation":"null", "age":"0", "medicalrecord":"null], { "firstName":"Eric", "lastName":"Cadigan", "address":"951 LoneTree Rd", "city":"Culver", "zip":"97451", "phone":"841-874-7458", "email":"gramps@email.com", "firestation":"null", "age":"0", "medicalrecord":"null]] (PersonDaoImpl.java:120)
